frame,id,bot_center_x,bot_center_y,in_shadow
209,18,1397,506,False
210,1,1195,673,False
210,3,1595,548,True
210,4,1246,686,False
210,6,1429,548,False
210,7,1537,578,True
210,9,1335,587,False
210,17,1018,945,False
210,18,1397,506,False
211,1,1195,673,False
211,3,1595,548,True
211,4,1246,686,False
211,6,1429,548,False
211,7,1537,578,True
211,9,1335,587,False
211,17,1018,945,False
211,18,1397,506,False
212,1,1195,673,False
212,3,1595,548,True
212,4,1246,686,False
212,6,1429,548,False
212,7,1537,578,True
212,9,1335,587,False
212,17,1018,945,False
212,18,1397,506,False
213,1,1202,671,False
213,3,1594,544,True
213,4,1251,684,False
213,6,1431,546,False
213,7,1535,578,True
213,9,1339,586,False
213,17,1036,945,False
213,18,1397,509,False
214,1,1204,670,False
214,3,1594,543,True
214,4,1253,684,False
214,6,1431,546,False
214,7,1535,578,True
214,9,1340,586,False
214,17,1042,945,False
214,18,1396,509,False
215,1,1206,669,False
215,3,1594,542,True
215,4,1254,683,False
215,6,1431,545,False
215,7,1535,579,True
215,9,1341,586,False
215,17,1045,945,False
215,18,1396,510,False
216,1,1206,669,False
216,3,1594,542,True
216,4,1254,683,False
216,6,1432,545,False
216,7,1535,579,True
216,9,1341,586,False
216,17,1045,945,False
216,18,1396,510,False
217,1,1206,669,False
217,3,1594,542,True
217,4,1254,683,False
217,6,1432,545,False
217,7,1535,579,True
217,9,1341,586,False
217,17,1045,945,False
217,18,1396,510,False
218,1,1206,669,False
218,3,1594,542,True
218,4,1254,683,False
218,6,1432,545,False
218,7,1535,579,True
218,9,1341,586,False
218,17,1045,945,False
218,18,1396,510,False
219,1,1215,667,False
219,3,1591,541,True
219,4,1260,680,False
219,6,1430,545,False
219,7,1533,581,True
219,9,1344,588,False
219,17,1065,944,False
219,18,1396,508,False
220,1,1218,666,False
220,3,1590,540,True
220,4,1263,678,False
220,6,1430,544,False
220,7,1534,582,True
220,9,1344,589,False
220,17,1072,944,False
220,18,1396,508,False
221,1,1219,665,False
221,3,1590,540,True
221,4,1264,677,False
221,6,1430,544,False
221,7,1533,582,True
221,9,1344,590,False
221,17,1075,944,False
221,18,1396,508,False
222,1,1220,665,False
222,3,1590,540,True
222,4,1264,677,False
222,6,1430,544,False
222,7,1533,582,True
222,9,1344,590,False
222,17,1076,943,False
222,18,1396,508,False
223,1,1219,665,False
223,3,1590,540,True
223,4,1264,677,False
223,6,1430,544,False
223,7,1533,582,True
223,9,1344,590,False
223,17,1076,943,False
223,18,1396,508,False
224,1,1220,665,False
224,3,1590,540,True
224,4,1264,677,False
224,6,1430,544,False
224,7,1533,582,True
224,9,1344,590,False
224,17,1076,943,False
224,18,1396,508,False
225,1,1220,665,False
225,3,1588,539,True
225,4,1270,676,False
225,6,1433,543,False
225,7,1533,584,True
225,9,1346,592,False
225,17,1091,944,False
225,18,1395,509,False
226,1,1220,664,False
226,3,1588,539,True
226,4,1272,676,False
226,6,1435,543,False
226,7,1533,584,True
226,9,1346,592,False
226,17,1098,944,False
226,18,1395,509,False
227,1,1220,664,False
227,3,1588,538,True
227,4,1273,676,False
227,6,1436,542,False
227,7,1533,585,True
227,9,1346,593,False
227,17,1099,944,False
227,18,1395,509,False
227,19,349,944,False
228,1,1220,664,False
228,3,1588,538,True
228,4,1274,676,False
228,6,1436,542,False
228,7,1533,585,True
228,9,1346,593,False
228,17,1100,945,False
228,18,1395,510,False
228,19,349,944,False
229,1,1220,664,False
229,3,1588,538,True
229,4,1274,675,False
229,6,1436,542,False
229,7,1533,585,True
229,9,1346,593,False
229,17,1100,945,False
229,18,1395,510,False
229,19,349,944,False
230,1,1220,664,False
230,3,1588,538,True
230,4,1273,676,False
230,6,1435,542,False
230,7,1533,585,True
230,9,1346,593,False
230,17,1100,945,False
230,18,1395,510,False
230,19,349,944,False
231,1,1223,658,False
231,3,1587,538,True
231,4,1275,670,False
231,6,1440,541,False
231,7,1533,585,True
231,9,1350,595,False
231,17,1108,945,False
231,18,1394,510,False
231,19,373,944,False
232,1,1225,656,False
232,4,1276,668,False
232,6,1441,541,False
232,7,1533,585,True
232,9,1352,595,False
232,17,1110,945,False
232,19,382,944,False
233,1,1225,655,False
233,4,1276,667,False
233,6,1442,540,False
233,7,1533,585,True
233,9,1353,596,False
233,17,1112,945,False
233,19,384,944,False
234,1,1225,655,False
234,4,1276,667,False
234,6,1443,540,False
234,7,1533,585,True
234,9,1353,596,False
234,17,1112,945,False
234,19,385,944,False
235,1,1225,655,False
235,4,1276,667,False
235,6,1443,540,False
235,7,1533,585,True
235,9,1353,596,False
235,17,1112,945,False
235,19,385,944,False
236,1,1225,656,False
236,4,1276,667,False
236,6,1442,540,False
236,7,1533,585,True
236,9,1352,596,False
236,17,1111,945,False
236,19,385,944,False
237,1,1231,653,False
237,4,1279,666,False
237,6,1443,540,False
237,7,1532,585,True
237,9,1358,597,False
237,17,1123,944,False
237,19,411,944,False
238,1,1234,653,False
238,3,1580,536,True
238,4,1280,666,False
238,6,1443,539,False
238,7,1531,585,True
238,9,1360,597,False
238,17,1127,944,False
238,19,421,944,False
239,1,1235,652,False
239,3,1579,536,True
239,4,1281,666,False
239,6,1443,539,False
239,7,1531,585,True
239,9,1361,598,False
239,17,1129,944,False
239,19,424,945,False
240,1,1235,652,False
240,4,1281,666,False
240,6,1443,539,False
240,7,1530,585,True
240,9,1361,598,False
240,17,1129,943,False
240,19,425,945,False
241,1,1236,652,False
241,4,1281,666,False
241,6,1443,539,False
241,7,1530,585,True
241,9,1361,598,False
241,17,1129,943,False
241,19,426,945,False
242,1,1235,652,False
242,4,1281,666,False
242,6,1443,539,False
242,7,1531,585,True
242,9,1362,598,False
242,17,1129,943,False
242,19,426,945,False
243,1,1240,650,False
243,3,1580,534,True
243,4,1281,664,False
243,6,1443,539,False
243,7,1531,586,True
243,9,1367,598,False
243,17,1141,943,False
243,19,445,941,False
244,1,1241,649,False
244,3,1580,533,True
244,4,1282,663,False
244,6,1443,539,False
244,7,1531,586,True
244,9,1370,599,False
244,17,1146,943,False
244,19,453,940,False
245,1,1242,649,False
245,3,1580,533,True
245,4,1282,662,False
245,6,1443,539,False
245,7,1531,587,True
245,9,1371,599,False
245,17,1148,943,False
245,19,455,940,False
246,1,1242,649,False
246,3,1580,533,True
246,4,1282,662,False
246,6,1443,539,False
246,7,1531,587,True
246,9,1371,599,False
246,17,1148,943,False
246,19,456,939,False
247,1,1242,649,False
247,3,1580,533,True
247,4,1282,662,False
247,6,1443,539,False
247,7,1531,587,True
247,9,1370,599,False
247,17,1148,943,False
247,19,456,939,False
248,1,1242,649,False
248,3,1580,533,True
248,4,1281,662,False
248,6,1443,539,False
248,7,1531,587,True
248,9,1371,599,False
248,17,1148,943,False
248,19,456,939,False
249,1,1248,645,False
249,3,1580,533,True
249,4,1286,658,False
249,6,1443,539,False
249,7,1530,587,True
249,9,1377,601,False
249,17,1153,943,False
249,18,1443,537,False
249,19,460,939,False
250,1,1251,644,False
250,4,1288,657,False
250,7,1530,587,True
250,9,1378,601,False
250,17,1156,943,False
250,18,1444,538,False
251,1,1252,643,False
251,4,1289,656,False
251,7,1529,588,True
251,9,1379,602,False
251,17,1157,943,False
251,18,1444,538,False
251,19,498,944,False
252,1,1252,643,False
252,4,1289,656,False
252,7,1529,588,True
252,9,1379,602,False
252,17,1158,943,False
252,18,1444,538,False
252,19,504,945,False
253,1,1252,643,False
253,4,1289,656,False
253,7,1529,588,True
253,9,1379,602,False
253,17,1157,943,False
253,18,1444,538,False
253,19,506,946,False
254,1,1252,643,False
254,4,1289,656,False
254,7,1529,588,True
254,9,1379,602,False
254,17,1157,943,False
254,18,1444,538,False
254,19,506,946,False
255,1,1256,643,False
255,4,1294,654,False
255,6,1443,536,False
255,7,1528,588,True
255,9,1384,604,False
255,17,1172,924,True
255,18,1446,539,False
255,19,521,944,False
256,1,1258,643,False
256,4,1295,653,False
256,6,1443,535,False
256,7,1528,588,True
256,9,1385,605,False
256,17,1177,917,True
256,19,526,944,False
257,1,1258,643,False
257,4,1296,653,False
257,6,1443,535,False
257,7,1528,588,True
257,9,1385,606,False
257,17,1180,914,True
257,19,528,944,False
258,1,1258,643,False
258,4,1296,653,False
258,6,1443,535,False
258,7,1528,588,True
258,9,1385,606,False
258,17,1180,913,True
258,19,529,944,False
259,1,1258,643,False
259,4,1296,653,False
259,6,1443,535,False
259,7,1528,588,True
259,9,1385,606,False
259,17,1180,913,True
259,19,528,944,False
260,1,1258,643,False
260,4,1296,653,False
260,6,1443,535,False
260,7,1528,588,True
260,9,1385,606,False
260,17,1180,912,True
260,19,529,944,False
261,1,1263,639,False
261,3,1577,526,True
261,4,1297,653,False
261,6,1445,533,False
261,7,1529,589,True
261,9,1392,608,False
261,17,1192,906,True
261,19,564,945,False
262,1,1265,637,False
262,3,1577,525,True
262,6,1445,533,False
262,7,1530,589,True
262,9,1395,608,False
262,17,1196,904,True
262,19,578,945,False
263,1,1266,636,False
263,3,1577,525,True
263,6,1445,532,False
263,7,1530,590,True
263,9,1396,609,False
263,17,1198,904,True
263,19,582,946,False
264,1,1266,636,False
264,3,1577,525,True
264,6,1445,532,False
264,7,1530,590,True
264,9,1396,609,False
264,17,1198,903,True
264,19,584,946,False
265,1,1266,636,False
265,3,1577,525,True
265,6,1445,532,False
265,7,1530,590,True
265,9,1396,609,False
265,17,1198,903,True
265,19,584,946,False
266,1,1265,636,False
266,3,1577,525,True
266,6,1445,532,False
266,7,1530,590,True
266,9,1396,609,False
266,17,1198,904,True
266,19,584,946,False
267,1,1267,634,False
267,3,1578,525,True
267,4,1298,646,False
267,6,1448,532,False
267,7,1529,592,True
267,9,1400,610,False
267,17,1204,903,True
267,19,592,946,False
268,1,1267,633,False
268,3,1578,524,True
268,4,1298,645,False
268,6,1449,531,False
268,7,1528,592,True
268,9,1401,611,False
268,17,1206,903,True
268,19,595,946,False
269,1,1268,632,False
269,3,1578,524,True
269,4,1299,645,False
269,6,1449,531,False
269,7,1528,593,True
269,9,1401,611,False
269,17,1207,903,True
269,19,595,946,False
270,1,1267,632,False
270,3,1578,524,True
270,4,1299,645,False
270,6,1449,531,False
270,7,1528,593,True
270,9,1401,611,False
270,17,1207,903,True
270,19,596,946,False
271,1,1268,632,False
271,3,1578,524,True
271,4,1299,645,False
271,6,1449,531,False
271,7,1528,593,True
271,9,1401,611,False
271,17,1207,903,True
271,19,596,946,False
272,1,1268,633,False
272,3,1578,524,True
272,4,1299,645,False
272,6,1449,531,False
272,7,1528,593,True
272,9,1401,611,False
272,17,1206,903,True
272,19,595,946,False
273,1,1271,632,False
273,3,1578,523,True
273,4,1301,644,False
273,6,1449,530,False
273,7,1529,593,True
273,9,1407,613,False
273,17,1214,881,True
273,18,1382,521,False
273,19,623,945,False
274,1,1273,631,False
274,3,1578,523,True
274,4,1301,643,False
274,6,1449,530,False
274,7,1530,593,True
274,9,1409,613,False
274,17,1218,873,True
274,18,1381,520,False
274,19,634,945,False
275,1,1274,631,False
275,3,1577,522,False
275,4,1302,643,False
275,6,1449,529,False
275,7,1530,593,True
275,9,1410,614,False
275,17,1218,870,True
275,18,1380,520,False
275,19,638,945,False
276,1,1274,631,False
276,3,1577,522,False
276,4,1302,643,False
276,6,1449,529,False
276,7,1530,593,True
276,9,1410,614,False
276,17,1219,869,True
276,18,1380,520,False
276,19,639,944,False
277,1,1274,631,False
277,3,1577,522,False
277,4,1302,643,False
277,6,1449,529,False
277,7,1530,593,True
277,9,1410,614,False
277,17,1219,869,True
277,18,1380,520,False
277,19,639,944,False
278,1,1274,631,False
278,3,1577,522,False
278,4,1302,643,False
278,6,1449,529,False
278,7,1530,593,True
278,9,1410,614,False
278,17,1219,869,True
278,18,1380,520,False
278,19,639,944,False
279,1,1281,629,False
279,3,1577,522,True
279,4,1307,639,False
279,6,1452,529,False
279,7,1530,593,True
279,9,1418,616,False
279,17,1225,866,True
279,18,1378,521,False
279,19,660,944,False
280,1,1284,629,False
280,4,1309,637,False
280,6,1453,529,False
280,7,1530,593,True
280,9,1420,617,False
280,17,1228,866,True
280,18,1378,521,False
280,19,668,944,False
281,1,1284,628,False
281,4,1310,636,False
281,6,1454,529,False
281,7,1530,594,True
281,9,1421,618,False
281,17,1228,865,True
281,18,1378,521,False
281,19,670,944,False
281,21,807,946,False
282,1,1285,628,False
282,4,1310,636,False
282,6,1454,529,False
282,7,1530,594,True
282,9,1421,618,False
282,17,1229,865,True
282,18,1378,521,False
282,19,671,944,False
282,21,807,946,False
283,1,1285,628,False
283,4,1310,636,False
283,6,1454,529,False
283,7,1530,594,True
283,9,1422,618,False
283,17,1229,865,True
283,18,1378,521,False
283,19,671,944,False
283,21,807,946,False
284,1,1285,628,False
284,4,1310,636,False
284,6,1454,529,False
284,7,1530,594,True
284,9,1422,618,False
284,17,1228,866,True
284,18,1378,521,False
284,19,671,944,False
284,21,807,946,False
285,1,1288,626,False
285,4,1315,636,False
285,6,1455,529,False
285,7,1531,595,True
285,9,1423,620,False
285,17,1231,866,True
285,18,1375,523,False
285,19,687,940,False
285,21,807,946,False
286,1,1289,625,False
286,4,1316,636,False
286,6,1455,529,False
286,7,1531,595,True
286,9,1424,621,False
286,17,1233,866,True
286,18,1373,523,False
286,19,692,938,False
287,1,1290,624,False
287,4,1316,636,False
287,6,1455,529,False
287,7,1531,596,True
287,9,1424,621,False
287,17,1232,866,True
287,18,1373,523,False
287,19,694,938,False
287,22,870,945,False
288,1,1290,624,False
288,4,1317,636,False
288,6,1455,529,False
288,7,1531,596,True
288,9,1424,621,False
288,17,1233,866,True
288,18,1373,524,False
288,19,695,937,False
288,22,870,945,False
289,1,1289,624,False
289,4,1317,636,False
289,6,1456,529,False
289,7,1531,596,True
289,9,1424,621,False
289,17,1232,866,True
289,18,1373,524,False
289,19,695,937,False
289,22,870,945,False
290,1,1289,624,False
290,4,1317,636,False
290,6,1456,529,False
290,7,1531,596,True
290,9,1424,621,False
290,17,1233,866,True
290,18,1373,524,False
290,19,695,937,False
290,22,870,945,False
291,1,1292,621,False
291,4,1318,633,False
291,6,1456,526,False
291,7,1531,596,True
291,9,1431,625,False
291,17,1239,863,True
291,18,1371,526,False
291,19,721,921,False
291,22,870,945,False
292,1,1292,620,False
292,4,1319,632,False
292,6,1456,524,False
292,7,1531,596,True
292,9,1434,626,False
292,17,1241,862,True
292,18,1370,526,False
292,19,731,915,False
293,1,1293,619,False
293,4,1319,631,False
293,6,1456,523,False
293,7,1532,596,True
293,9,1435,627,False
293,17,1242,861,True
293,18,1370,527,False
293,19,734,913,False
293,23,914,945,False
294,1,1293,619,False
294,4,1319,631,False
294,6,1457,523,False
294,7,1532,596,True
294,9,1435,627,False
294,17,1242,861,True
294,18,1370,527,False
294,19,735,913,False
294,23,914,945,False
295,1,1293,619,False
295,4,1319,631,False
295,6,1456,523,False
295,7,1532,596,True
295,9,1435,627,False
295,17,1242,861,True
295,18,1370,527,False
295,19,736,912,False
295,23,914,945,False
296,1,1293,619,False
296,4,1319,631,False
296,6,1456,523,False
296,7,1532,596,True
296,9,1435,627,False
296,17,1242,861,True
296,18,1370,527,False
296,19,736,912,False
296,23,914,945,False
297,1,1294,620,False
297,4,1323,627,False
297,6,1456,523,False
297,7,1533,596,True
297,9,1437,627,False
297,17,1254,849,True
297,18,1369,526,False
297,19,749,913,False
297,23,914,945,False
298,1,1294,620,False
298,4,1325,626,False
298,7,1533,596,True
298,9,1438,627,False
298,17,1258,845,True
298,18,1368,526,False
298,19,753,913,False
299,1,1294,620,False
299,4,1325,625,False
299,7,1533,597,True
299,9,1438,627,False
299,17,1260,843,True
299,18,1368,526,False
299,19,754,913,False
299,24,970,945,False
300,1,1294,620,False
300,4,1326,625,False
300,7,1533,597,True
300,9,1438,627,False
300,17,1260,843,True
300,18,1368,526,False
300,19,755,913,False
300,24,970,945,False
301,1,1294,620,False
301,4,1326,625,False
301,7,1534,597,True
301,9,1438,627,False
301,17,1260,843,True
301,18,1368,526,False
301,19,755,913,False
301,24,970,945,False
302,1,1294,620,False
302,4,1326,625,False
302,7,1534,597,True
302,9,1438,627,False
302,17,1260,843,True
302,18,1368,526,False
302,19,755,913,False
302,24,970,945,False
303,1,1298,616,False
303,4,1327,626,False
303,6,1460,522,False
303,7,1535,597,True
303,9,1447,629,False
303,17,1271,841,True
303,18,1364,526,False
303,19,772,898,False
303,24,970,945,False
304,1,1299,614,False
304,4,1327,626,False
304,6,1461,522,False
304,7,1536,597,True
304,9,1450,629,False
304,17,1275,841,True
304,18,1362,526,False
304,19,779,893,False
305,1,1300,613,False
305,4,1327,626,False
305,6,1461,522,False
305,7,1537,597,True
305,9,1451,630,False
305,17,1276,841,True
305,18,1361,526,False
305,19,781,891,False
305,25,1022,945,False
306,1,1300,613,False
306,4,1327,626,False
306,6,1461,522,False
306,7,1537,597,True
306,9,1451,630,False
306,17,1277,841,True
306,18,1361,526,False
306,19,781,890,False
306,25,1022,945,False
307,1,1300,613,False
307,4,1327,626,False
307,6,1460,522,False
307,7,1537,597,True
307,9,1451,630,False
307,17,1277,841,True
307,18,1361,526,False
307,19,782,890,False
307,25,1022,945,False
308,1,1300,613,False
308,4,1327,626,False
308,6,1461,522,False
308,7,1537,597,True
308,9,1452,630,False
308,17,1278,841,True
308,18,1361,526,False
308,19,781,890,False
308,25,1022,945,False
309,1,1303,612,False
309,4,1331,623,False
309,6,1458,522,False
309,7,1541,596,True
309,9,1455,633,False
309,17,1280,842,True
309,18,1359,510,False
309,19,800,889,False
309,25,1022,945,False
310,1,1303,611,False
310,4,1332,623,False
310,6,1457,522,False
310,7,1541,596,True
310,9,1456,634,False
310,17,1281,842,True
310,18,1358,508,False
310,19,807,889,False
311,1,1304,611,False
311,4,1333,622,False
311,6,1457,521,False
311,7,1542,596,True
311,9,1456,635,False
311,17,1281,842,True
311,19,810,889,False
311,26,1070,943,False
312,1,1304,611,False
312,4,1333,622,False
312,6,1457,521,False
312,7,1542,595,True
312,9,1457,635,False
312,17,1281,842,True
312,19,811,889,False
312,26,1069,943,False
313,1,1304,611,False
313,3,1574,514,False
313,4,1334,622,False
313,6,1457,521,False
313,7,1542,595,True
313,9,1457,634,False
313,17,1281,842,True
313,19,810,889,False
313,26,1069,943,False
314,1,1304,611,False
314,3,1574,513,False
314,4,1334,621,False
314,6,1456,521,False
314,7,1543,595,True
314,9,1457,635,False
314,17,1281,842,True
314,19,810,889,False
314,26,1069,943,False
315,1,1305,612,False
315,3,1574,513,False
315,4,1339,619,False
315,6,1459,521,False
315,7,1547,596,True
315,9,1459,637,False
315,17,1284,828,True
315,19,828,872,False
315,26,1103,944,False
316,1,1306,612,False
316,4,1341,618,False
316,6,1460,521,False
316,7,1548,597,True
316,9,1460,637,False
316,17,1284,822,True
316,19,835,866,False
316,26,1115,944,False
317,1,1306,612,False
317,4,1342,617,False
317,6,1460,520,False
317,7,1549,597,True
317,9,1461,638,False
317,17,1285,820,True
317,19,837,864,False
317,26,1119,945,False
318,1,1306,612,False
318,4,1342,617,False
318,6,1460,520,False
318,7,1549,598,True
318,9,1461,638,False
318,17,1285,820,True
318,19,838,863,False
318,26,1120,945,False
319,1,1306,612,False
319,4,1342,617,False
319,6,1460,520,False
319,7,1549,598,True
319,9,1461,638,False
319,17,1285,820,True
319,19,838,863,False
319,26,1121,945,False
320,1,1306,612,False
320,4,1342,617,False
320,6,1460,521,False
320,7,1549,597,True
320,9,1461,638,False
320,17,1285,820,True
320,19,838,864,False
320,26,1121,945,False
321,1,1306,608,False
321,4,1343,617,False
321,6,1459,521,False
321,7,1550,597,True
321,9,1464,641,True
